"ID";"RegioS";"Perioden";"BevolkingAanHetBeginVanDePeriode_1";"BevolkingAanHetEindeVanDePeriode_15"
"120713";"GM0820";"2003JJ00";"23514";"23367"
"120726";"GM0820";"2004JJ00";"23367";"23182"
"120739";"GM0820";"2005JJ00";"23182";"22873"
"120752";"GM0820";"2006JJ00";"22873";"22692"
"120765";"GM0820";"2007JJ00";"22692";"22598"
"120778";"GM0820";"2008JJ00";"22598";"22437"
"120791";"GM0820";"2009JJ00";"22437";"22213"
"120804";"GM0820";"2010JJ00";"22213";"22242"
"120817";"GM0820";"2011JJ00";"22242";"22548"
"120830";"GM0820";"2012JJ00";"22548";"22645"
"120843";"GM0820";"2013JJ00";"22645";"22620"
"120856";"GM0820";"2014JJ00";"22620";"22620"
"120869";"GM0820";"2015JJ00";"22620";"22763"
"120882";"GM0820";"2016JJ00";"22763";"22866"
"120895";"GM0820";"2017JJ00";"22866";"23019"
"120908";"GM0820";"2018JJ00";"23019";"23186"
"120921";"GM0820";"2019JJ00";"23186";"23383"
"120934";"GM0820";"2020JJ00";"23383";"23702"
"120947";"GM0820";"2021JJ00";"23702";"23826"
"120960";"GM0820";"2022JJ00";"23826";"24015"
"120973";"GM0820";"2023JJ00";"24015";"24231"
"120986";"GM0820";"2024JJ00";"24231";"24290"
"121004";"GM0302";"2002JJ00";"26317";"26456"
"121017";"GM0302";"2003JJ00";"26456";"26634"
"121030";"GM0302";"2004JJ00";"26634";"26677"
"121043";"GM0302";"2005JJ00";"26677";"26583"
"121056";"GM0302";"2006JJ00";"26583";"26583"
"121069";"GM0302";"2007JJ00";"26583";"26567"
"121082";"GM0302";"2008JJ00";"26567";"26714"
"121095";"GM0302";"2009JJ00";"26714";"26728"
"121108";"GM0302";"2010JJ00";"26728";"26685"
"121121";"GM0302";"2011JJ00";"26685";"26609"
"121134";"GM0302";"2012JJ00";"26609";"26628"
"121147";"GM0302";"2013JJ00";"26628";"26680"
"121160";"GM0302";"2014JJ00";"26680";"26744"
"121173";"GM0302";"2015JJ00";"26744";"26835"
"121186";"GM0302";"2016JJ00";"26835";"26892"
"121199";"GM0302";"2017JJ00";"26892";"27114"
"121212";"GM0302";"2018JJ00";"27114";"27481"
"121225";"GM0302";"2019JJ00";"27481";"27851"
"121238";"GM0302";"2020JJ00";"27851";"28021"
"121251";"GM0302";"2021JJ00";"28021";"28223"
"121264";"GM0302";"2022JJ00";"28223";"28731"
"121277";"GM0302";"2023JJ00";"28731";"29072"
"121290";"GM0302";"2024JJ00";"29072";"29393"
"121308";"GM0951";"2002JJ00";"16609";"16371"
"121321";"GM0951";"2003JJ00";"16371";"16055"
"121334";"GM0951";"2004JJ00";"16055";"16014"
"121347";"GM0951";"2005JJ00";"16014";"15920"
"121360";"GM0951";"2006JJ00";"15920";"15844"
"121373";"GM0951";"2007JJ00";"15844";"15851"
"121386";"GM0951";"2008JJ00";"15851";"15720"
"121399";"GM0951";"2009JJ00";"15720";"15667"
"121412";"GM0951";"2010JJ00";"15667";"15595"
"121425";"GM0951";"2011JJ00";"15595";"15644"
"121438";"GM0951";"2012JJ00";"15644";"15494"
"121451";"GM0951";"2013JJ00";"15494";"15583"
"121464";"GM0951";"2014JJ00";"15583";"15495"
"121477";"GM0951";"2015JJ00";"15495";"15425"
"121490";"GM0951";"2016JJ00";"15425";"15305"
"121503";"GM0951";"2017JJ00";"15305";"15201"
"121516";"GM0951";"2018JJ00";"15201";"15187"
"121529";"GM0951";"2019JJ00";;
"121542";"GM0951";"2020JJ00";;
"121555";"GM0951";"2021JJ00";;
"121568";"GM0951";"2022JJ00";;
"121581";"GM0951";"2023JJ00";;
"121594";"GM0951";"2024JJ00";;
"121612";"GM0429";"2002JJ00";"6503";"6629"
"121625";"GM0429";"2003JJ00";"6629";"6766"
"121638";"GM0429";"2004JJ00";"6766";"6789"
"121651";"GM0429";"2005JJ00";"6789";"6770"
"121664";"GM0429";"2006JJ00";"6770";"6920"
"121677";"GM0429";"2007JJ00";;
"121690";"GM0429";"2008JJ00";;
"121703";"GM0429";"2009JJ00";;
"121716";"GM0429";"2010JJ00";;
"121729";"GM0429";"2011JJ00";;
"121742";"GM0429";"2012JJ00";;
"121755";"GM0429";"2013JJ00";;
"121768";"GM0429";"2014JJ00";;
"121781";"GM0429";"2015JJ00";;
"121794";"GM0429";"2016JJ00";;
"121807";"GM0429";"2017JJ00";;
"121820";"GM0429";"2018JJ00";;
"121833";"GM0429";"2019JJ00";;
"121846";"GM0429";"2020JJ00";;
"121859";"GM0429";"2021JJ00";;
"121872";"GM0429";"2022JJ00";;
"121885";"GM0429";"2023JJ00";;
"121898";"GM0429";"2024JJ00";;
"121916";"GM0579";"2002JJ00";"21252";"21228"
"121929";"GM0579";"2003JJ00";"21228";"21188"
"121942";"GM0579";"2004JJ00";"21188";"21309"
"121955";"GM0579";"2005JJ00";"21309";"21882"
"121968";"GM0579";"2006JJ00";"21891";"22022"
"121981";"GM0579";"2007JJ00";"22022";"22367"
"121994";"GM0579";"2008JJ00";"22367";"22564"
"122007";"GM0579";"2009JJ00";"22564";"22597"
"122020";"GM0579";"2010JJ00";"22597";"22767"
"122033";"GM0579";"2011JJ00";"22767";"22788"
"122046";"GM0579";"2012JJ00";"22788";"23153"
"122059";"GM0579";"2013JJ00";"23153";"22910"
"122072";"GM0579";"2014JJ00";"22910";"22997"
"122085";"GM0579";"2015JJ00";"22997";"23209"
"122098";"GM0579";"2016JJ00";"23209";"23608"
"122111";"GM0579";"2017JJ00";"23608";"23887"
"122124";"GM0579";"2018JJ00";"23887";"24426"
"122137";"GM0579";"2019JJ00";"24426";"24840"
"122150";"GM0579";"2020JJ00";"24840";"25064"
"122163";"GM0579";"2021JJ00";"25064";"25499"
"122176";"GM0579";"2022JJ00";"25499";"25746"
"122189";"GM0579";"2023JJ00";"25746";"25948"
"122202";"GM0579";"2024JJ00";"25948";"26058"
"122220";"GM0823";"2002JJ00";"17808";"17838"
"122233";"GM0823";"2003JJ00";"17838";"17839"
"122246";"GM0823";"2004JJ00";"17839";"17904"
"122259";"GM0823";"2005JJ00";"17904";"17812"
"122272";"GM0823";"2006JJ00";"17812";"17852"
"122285";"GM0823";"2007JJ00";"17852";"17855"
"122298";"GM0823";"2008JJ00";"17855";"17806"
"122311";"GM0823";"2009JJ00";"17806";"17750"
"122324";"GM0823";"2010JJ00";"17750";"17845"
"122337";"GM0823";"2011JJ00";"17845";"17861"
"122350";"GM0823";"2012JJ00";"17861";"17926"
"122363";"GM0823";"2013JJ00";"17926";"17980"
"122376";"GM0823";"2014JJ00";"17980";"18079"
"122389";"GM0823";"2015JJ00";"18079";"18199"
"122402";"GM0823";"2016JJ00";"18199";"18499"
"122415";"GM0823";"2017JJ00";"18499";"18558"
"122428";"GM0823";"2018JJ00";"18558";"18623"
"122441";"GM0823";"2019JJ00";"18623";"18714"
"122454";"GM0823";"2020JJ00";"18714";"18842"
"122467";"GM0823";"2021JJ00";"18842";"19061"
"122480";"GM0823";"2022JJ00";"19061";"19217"
"122493";"GM0823";"2023JJ00";"19217";"19280"
"122506";"GM0823";"2024JJ00";"19280";"19536"
"122524";"GM0824";"2002JJ00";"25327";"25588"
"122537";"GM0824";"2003JJ00";"25588";"25784"
"122550";"GM0824";"2004JJ00";"25784";"25917"
"122563";"GM0824";"2005JJ00";"25917";"25908"
"122576";"GM0824";"2006JJ00";"25908";"25743"
"122589";"GM0824";"2007JJ00";"25743";"25743"
"122602";"GM0824";"2008JJ00";"25743";"25738"
"122615";"GM0824";"2009JJ00";"25738";"25827"
"122628";"GM0824";"2010JJ00";"25827";"25721"
"122641";"GM0824";"2011JJ00";"25721";"25775"
"122654";"GM0824";"2012JJ00";"25775";"25770"
"122667";"GM0824";"2013JJ00";"25770";"25802"
"122680";"GM0824";"2014JJ00";"25802";"25732"
"122693";"GM0824";"2015JJ00";"25732";"25835"
"122706";"GM0824";"2016JJ00";"25835";"25936"
"122719";"GM0824";"2017JJ00";"25936";"26132"
"122732";"GM0824";"2018JJ00";"26132";"26140"
"122745";"GM0824";"2019JJ00";"26140";"26245"
"122758";"GM0824";"2020JJ00";"26245";"26549"
"122771";"GM0824";"2021JJ00";"32373";"32503"
"122784";"GM0824";"2022JJ00";"32503";"32941"
"122797";"GM0824";"2023JJ00";"32941";"32952"
"122810";"GM0824";"2024JJ00";"32952";"33108"
"122828";"GM1895";"2002JJ00";;
"122841";"GM1895";"2003JJ00";;
"122854";"GM1895";"2004JJ00";;
"122867";"GM1895";"2005JJ00";;
"122880";"GM1895";"2006JJ00";;
"122893";"GM1895";"2007JJ00";;
"122906";"GM1895";"2008JJ00";;
"122919";"GM1895";"2009JJ00";;
"122932";"GM1895";"2010JJ00";"39486";"39396"
"122945";"GM1895";"2011JJ00";"39396";"39095"
"122958";"GM1895";"2012JJ00";"39095";"38748"
"122971";"GM1895";"2013JJ00";"38748";"38560"
"122984";"GM1895";"2014JJ00";"38560";"38420"
"122997";"GM1895";"2015JJ00";"38420";"38228"
"123010";"GM1895";"2016JJ00";"38228";"38108"
"123023";"GM1895";"2017JJ00";"38108";"38075"
"123036";"GM1895";"2018JJ00";"38075";"38129"
"123049";"GM1895";"2019JJ00";"38129";"38209"
"123062";"GM1895";"2020JJ00";"38209";"38277"
"123075";"GM1895";"2021JJ00";"38277";"38521"
"123088";"GM1895";"2022JJ00";"38521";"39044"
"123101";"GM1895";"2023JJ00";"39044";"39405"
"123114";"GM1895";"2024JJ00";"39405";"39586"
"123132";"GM0269";"2002JJ00";"22680";"22892"
"123145";"GM0269";"2003JJ00";"22892";"22951"
"123158";"GM0269";"2004JJ00";"22951";"22966"
"123171";"GM0269";"2005JJ00";"22966";"22880"
"123184";"GM0269";"2006JJ00";"22880";"22800"
"123197";"GM0269";"2007JJ00";"22800";"22771"
"123210";"GM0269";"2008JJ00";"22771";"22622"
"123223";"GM0269";"2009JJ00";"22622";"22750"
"123236";"GM0269";"2010JJ00";"22750";"22659"
"123249";"GM0269";"2011JJ00";"22659";"22716"
"123262";"GM0269";"2012JJ00";"22716";"22774"
"123275";"GM0269";"2013JJ00";"22774";"22835"
"123288";"GM0269";"2014JJ00";"22835";"23001"
"123301";"GM0269";"2015JJ00";"23001";"23104"
"123314";"GM0269";"2016JJ00";"23104";"23256"
"123327";"GM0269";"2017JJ00";"23256";"23504"
"123340";"GM0269";"2018JJ00";"23504";"23598"
"123353";"GM0269";"2019JJ00";"23598";"23646"
"123366";"GM0269";"2020JJ00";"23646";"23760"
"123379";"GM0269";"2021JJ00";"23760";"23930"
"123392";"GM0269";"2022JJ00";"23930";"24264"
"123405";"GM0269";"2023JJ00";"24264";"24281"
"123418";"GM0269";"2024JJ00";"24281";"24417"
"123436";"GM0173";"2002JJ00";"31180";"31374"
"123449";"GM0173";"2003JJ00";"31374";"31392"
"123462";"GM0173";"2004JJ00";"31392";"31373"
"123475";"GM0173";"2005JJ00";"31373";"31297"
"123488";"GM0173";"2006JJ00";"31297";"31416"
"123501";"GM0173";"2007JJ00";"31416";"31584"
"123514";"GM0173";"2008JJ00";"31584";"31764"
"123527";"GM0173";"2009JJ00";"31764";"31974"
"123540";"GM0173";"2010JJ00";"31974";"32176"
"123553";"GM0173";"2011JJ00";"32176";"32176"
"123566";"GM0173";"2012JJ00";"32176";"32200"
"123579";"GM0173";"2013JJ00";"32200";"32137"
"123592";"GM0173";"2014JJ00";"32137";"32120"
"123605";"GM0173";"2015JJ00";"32120";"32110"
"123618";"GM0173";"2016JJ00";"32110";"32006"
"123631";"GM0173";"2017JJ00";"32006";"31915"
"123644";"GM0173";"2018JJ00";"31915";"31840"
"123657";"GM0173";"2019JJ00";"31840";"31836"
"123670";"GM0173";"2020JJ00";"31836";"31701"
"123683";"GM0173";"2021JJ00";"31701";"31741"
"123696";"GM0173";"2022JJ00";"31741";"31925"
"123709";"GM0173";"2023JJ00";"31925";"31794"
"123722";"GM0173";"2024JJ00";"31794";"32021"
"123740";"GM0174";"2002JJ00";"16979";"17002"
"123753";"GM0174";"2003JJ00";;
"123766";"GM0174";"2004JJ00";;
"123779";"GM0174";"2005JJ00";;
"123792";"GM0174";"2006JJ00";;
"123805";"GM0174";"2007JJ00";;
"123818";"GM0174";"2008JJ00";;
"123831";"GM0174";"2009JJ00";;
"123844";"GM0174";"2010JJ00";;
"123857";"GM0174";"2011JJ00";;
"123870";"GM0174";"2012JJ00";;
"123883";"GM0174";"2013JJ00";;
"123896";"GM0174";"2014JJ00";;
"123909";"GM0174";"2015JJ00";;
"123922";"GM0174";"2016JJ00";;
"123935";"GM0174";"2017JJ00";;
"123948";"GM0174";"2018JJ00";;
"123961";"GM0174";"2019JJ00";;
"123974";"GM0174";"2020JJ00";;
"123987";"GM0174";"2021JJ00";;
"124000";"GM0174";"2022JJ00";;
"124013";"GM0174";"2023JJ00";;
"124026";"GM0174";"2024JJ00";;
"124044";"GM1773";"2002JJ00";;
"124057";"GM1773";"2003JJ00";"17002";"17035"
"124070";"GM1773";"2004JJ00";"17035";"17079"
"124083";"GM1773";"2005JJ00";"17079";"17247"
"124096";"GM1773";"2006JJ00";"17247";"17327"
"124109";"GM1773";"2007JJ00";"17327";"17334"
"124122";"GM1773";"2008JJ00";"17334";"17482"
"124135";"GM1773";"2009JJ00";"17482";"17540"
"124148";"GM1773";"2010JJ00";"17540";"17502"
"124161";"GM1773";"2011JJ00";"17502";"17659"
"124174";"GM1773";"2012JJ00";"17659";"17751"
"124187";"GM1773";"2013JJ00";"17751";"17770"
"124200";"GM1773";"2014JJ00";"17770";"17839"
"124213";"GM1773";"2015JJ00";"17839";"17886"
"124226";"GM1773";"2016JJ00";"17886";"17957"
"124239";"GM1773";"2017JJ00";"17957";"18023"
"124252";"GM1773";"2018JJ00";"18023";"18071"
"124265";"GM1773";"2019JJ00";"18071";"18252"
"124278";"GM1773";"2020JJ00";"18252";"18361"
"124291";"GM1773";"2021JJ00";"18361";"18496"
"124304";"GM1773";"2022JJ00";"18496";"18682"
"124317";"GM1773";"2023JJ00";"18682";"18835"
"124330";"GM1773";"2024JJ00";"18835";"19003"
"124348";"GM0175";"2002JJ00";"16890";"16966"
"124361";"GM0175";"2003JJ00";"16966";"16938"
"124374";"GM0175";"2004JJ00";"16938";"17028"
"124387";"GM0175";"2005JJ00";"17028";"17303"
"124400";"GM0175";"2006JJ00";"17303";"17311"
"124413";"GM0175";"2007JJ00";"17311";"17419"
"124426";"GM0175";"2008JJ00";"17419";"17446"
"124439";"GM0175";"2009JJ00";"17446";"17404"
"124452";"GM0175";"2010JJ00";"17404";"17329"
"124465";"GM0175";"2011JJ00";"17329";"17380"
"124478";"GM0175";"2012JJ00";"17380";"17314"
"124491";"GM0175";"2013JJ00";"17314";"17361"
"124504";"GM0175";"2014JJ00";"17361";"17341"
"124517";"GM0175";"2015JJ00";"17341";"17696"
"124530";"GM0175";"2016JJ00";"17696";"17531"
"124543";"GM0175";"2017JJ00";"17531";"17630"
"124556";"GM0175";"2018JJ00";"17630";"17813"
"124569";"GM0175";"2019JJ00";"17813";"18009"
"124582";"GM0175";"2020JJ00";"18009";"18295"
"124595";"GM0175";"2021JJ00";"18295";"18457"
"124608";"GM0175";"2022JJ00";"18457";"18955"
"124621";"GM0175";"2023JJ00";"18955";"19031"
"124634";"GM0175";"2024JJ00";"19031";"19249"
"124652";"GM0881";"2002JJ00";"8462";"8420"
"124665";"GM0881";"2003JJ00";"8420";"8412"
"124678";"GM0881";"2004JJ00";"8412";"8396"
"124691";"GM0881";"2005JJ00";"8396";"8366"
"124704";"GM0881";"2006JJ00";"8366";"8391"
"124717";"GM0881";"2007JJ00";"8391";"8240"
"124730";"GM0881";"2008JJ00";"8240";"8147"
"124743";"GM0881";"2009JJ00";"8147";"8109"
"124756";"GM0881";"2010JJ00";"8109";"8016"
"124769";"GM0881";"2011JJ00";"8016";"7966"
"124782";"GM0881";"2012JJ00";"7966";"7905"
"124795";"GM0881";"2013JJ00";"7905";"7881"
"124808";"GM0881";"2014JJ00";"7881";"7866"
"124821";"GM0881";"2015JJ00";"7866";"7869"
"124834";"GM0881";"2016JJ00";"7869";"7865"
"124847";"GM0881";"2017JJ00";"7865";"7857"
"124860";"GM0881";"2018JJ00";"7857";"7782"
"124873";"GM0881";"2019JJ00";;
"124886";"GM0881";"2020JJ00";;
"124899";"GM0881";"2021JJ00";;
"124912";"GM0881";"2022JJ00";;
"124925";"GM0881";"2023JJ00";;
"124938";"GM0881";"2024JJ00";;
"124956";"GM1586";"2002JJ00";;
"124969";"GM1586";"2003JJ00";;
"124982";"GM1586";"2004JJ00";;
"124995";"GM1586";"2005JJ00";;
"125008";"GM1586";"2006JJ00";;
"125021";"GM1586";"2007JJ00";"29853";"29873"
"125034";"GM1586";"2008JJ00";"29873";"30012"
"125047";"GM1586";"2009JJ00";"30012";"30026"
"125060";"GM1586";"2010JJ00";"30026";"30113"
"125073";"GM1586";"2011JJ00";"30113";"30005"
"125086";"GM1586";"2012JJ00";"30005";"29873"
"125099";"GM1586";"2013JJ00";"29873";"29700"
"125112";"GM1586";"2014JJ00";"29700";"29533"
"125125";"GM1586";"2015JJ00";"29533";"29537"
"125138";"GM1586";"2016JJ00";"29537";"29634"
"125151";"GM1586";"2017JJ00";"29634";"29672"
"125164";"GM1586";"2018JJ00";"29672";"29704"
"125177";"GM1586";"2019JJ00";"29704";"29627"
"125190";"GM1586";"2020JJ00";"29627";"29574"
"125203";"GM1586";"2021JJ00";"29574";"29603"
"125216";"GM1586";"2022JJ00";"29603";"29846"
"125229";"GM1586";"2023JJ00";"29846";"29969"
"125242";"GM1586";"2024JJ00";"29969";"30048"
"125260";"GM0692";"2002JJ00";"18188";"18227"
"125273";"GM0692";"2003JJ00";;
"125286";"GM0692";"2004JJ00";;
"125299";"GM0692";"2005JJ00";;
"125312";"GM0692";"2006JJ00";;
"125325";"GM0692";"2007JJ00";;
"125338";"GM0692";"2008JJ00";;
"125351";"GM0692";"2009JJ00";;
"125364";"GM0692";"2010JJ00";;
"125377";"GM0692";"2011JJ00";;
"125390";"GM0692";"2012JJ00";;
"125403";"GM0692";"2013JJ00";;
"125416";"GM0692";"2014JJ00";;
"125429";"GM0692";"2015JJ00";;
"125442";"GM0692";"2016JJ00";;
"125455";"GM0692";"2017JJ00";;
"125468";"GM0692";"2018JJ00";;
"125481";"GM0692";"2019JJ00";;
"125494";"GM0692";"2020JJ00";;
"125507";"GM0692";"2021JJ00";;
"125520";"GM0692";"2022JJ00";;
"125533";"GM0692";"2023JJ00";;
"125546";"GM0692";"2024JJ00";;
"125564";"GM0826";"2002JJ00";"52968";"53136"
"125577";"GM0826";"2003JJ00";"53136";"53121"
"125590";"GM0826";"2004JJ00";"53121";"52921"
"125603";"GM0826";"2005JJ00";"52921";"52853"
"125616";"GM0826";"2006JJ00";"52853";"53295"
"125629";"GM0826";"2007JJ00";"53295";"53785"
"125642";"GM0826";"2008JJ00";"53785";"54198"
"125655";"GM0826";"2009JJ00";"54198";"54136"
"125668";"GM0826";"2010JJ00";"54136";"54072"
"125681";"GM0826";"2011JJ00";"54072";"54006"
"125694";"GM0826";"2012JJ00";"54006";"53686"
"125707";"GM0826";"2013JJ00";"53686";"53717"
"125720";"GM0826";"2014JJ00";"53717";"53793"
"125733";"GM0826";"2015JJ00";"53793";"54018"
"125746";"GM0826";"2016JJ00";"54018";"54604"
"125759";"GM0826";"2017JJ00";"54604";"55147"
"125772";"GM0826";"2018JJ00";"55147";"55616"
"125785";"GM0826";"2019JJ00";"55616";"55982"
"125798";"GM0826";"2020JJ00";"55982";"56206"
"125811";"GM0826";"2021JJ00";"56206";"56535"
"125824";"GM0826";"2022JJ00";"56535";"57425"
"125837";"GM0826";"2023JJ00";"57425";"57924"
"125850";"GM0826";"2024JJ00";"57924";"58380"
"125868";"GM0580";"2002JJ00";"10170";"10163"
"125881";"GM0580";"2003JJ00";"10163";"10126"
"125894";"GM0580";"2004JJ00";"10126";"10131"
"125907";"GM0580";"2005JJ00";"10131";"10233"
"125920";"GM0580";"2006JJ00";"10233";"10154"
"125933";"GM0580";"2007JJ00";"10154";"10178"
"125946";"GM0580";"2008JJ00";"10178";"10101"
"125959";"GM0580";"2009JJ00";"10101";"10365"
"125972";"GM0580";"2010JJ00";"10365";"10406"
"125985";"GM0580";"2011JJ00";"10406";"10407"
"125998";"GM0580";"2012JJ00";"10407";"10334"
"126011";"GM0580";"2013JJ00";;
"126024";"GM0580";"2014JJ00";;
"126037";"GM0580";"2015JJ00";;
"126050";"GM0580";"2016JJ00";;
"126063";"GM0580";"2017JJ00";;
"126076";"GM0580";"2018JJ00";;
"126089";"GM0580";"2019JJ00";;
"126102";"GM0580";"2020JJ00";;
"126115";"GM0580";"2021JJ00";;
"126128";"GM0580";"2022JJ00";;
"126141";"GM0580";"2023JJ00";;
"126154";"GM0580";"2024JJ00";;
"126172";"GM0085";"2002JJ00";"26726";"26761"
"126185";"GM0085";"2003JJ00";"26761";"26683"
"126198";"GM0085";"2004JJ00";"26683";"26491"
"126211";"GM0085";"2005JJ00";"26491";"26125"
"126224";"GM0085";"2006JJ00";"26125";"26224"
"126237";"GM0085";"2007JJ00";"26224";"26398"
"126250";"GM0085";"2008JJ00";"26398";"26288"
"126263";"GM0085";"2009JJ00";"26288";"26235"
"126276";"GM0085";"2010JJ00";"26235";"26004"
"126289";"GM0085";"2011JJ00";"26004";"25858"
"126302";"GM0085";"2012JJ00";"25858";"25836"
"126315";"GM0085";"2013JJ00";"25836";"25672"
"126328";"GM0085";"2014JJ00";"25672";"25617"
"126341";"GM0085";"2015JJ00";"25617";"25571"
"126354";"GM0085";"2016JJ00";"25571";"25540"
"126367";"GM0085";"2017JJ00";"25540";"25459"
"126380";"GM0085";"2018JJ00";"25459";"25497"
"126393";"GM0085";"2019JJ00";"25497";"25469"
"126406";"GM0085";"2020JJ00";"25469";"25464"
"126419";"GM0085";"2021JJ00";"25464";"25680"
"126432";"GM0085";"2022JJ00";"25680";"25837"
"126445";"GM0085";"2023JJ00";"25837";"25824"
"126458";"GM0085";"2024JJ00";"25824";"25925"
"126476";"GM0431";"2002JJ00";"9062";"9118"
"126489";"GM0431";"2003JJ00";"9118";"9176"
"126502";"GM0431";"2004JJ00";"9176";"9182"
"126515";"GM0431";"2005JJ00";"9182";"9200"
"126528";"GM0431";"2006JJ00";"9200";"9248"
"126541";"GM0431";"2007JJ00";"9248";"9205"
"126554";"GM0431";"2008JJ00";"9205";"9201"
"126567";"GM0431";"2009JJ00";"9201";"9149"
"126580";"GM0431";"2010JJ00";"9149";"9114"
"126593";"GM0431";"2011JJ00";"9114";"9097"
"126606";"GM0431";"2012JJ00";"9097";"9141"
"126619";"GM0431";"2013JJ00";"9141";"9139"
"126632";"GM0431";"2014JJ00";"9139";"9187"
"126645";"GM0431";"2015JJ00";"9187";"9504"
"126658";"GM0431";"2016JJ00";"9504";"9652"
"126671";"GM0431";"2017JJ00";"9652";"9735"
"126684";"GM0431";"2018JJ00";"9735";"9757"
"126697";"GM0431";"2019JJ00";"9757";"9735"
"126710";"GM0431";"2020JJ00";"9735";"9689"
"126723";"GM0431";"2021JJ00";"9689";"9639"
"126736";"GM0431";"2022JJ00";"9639";"9720"
"126749";"GM0431";"2023JJ00";"9720";"9694"
"126762";"GM0431";"2024JJ00";"9694";"9733"
"126780";"GM0432";"2002JJ00";"11165";"11220"
"126793";"GM0432";"2003JJ00";"11220";"11201"
"126806";"GM0432";"2004JJ00";"11201";"11252"
"126819";"GM0432";"2005JJ00";"11252";"11268"
"126832";"GM0432";"2006JJ00";"11268";"11212"
"126845";"GM0432";"2007JJ00";"11212";"11244"
"126858";"GM0432";"2008JJ00";"11244";"11289"
"126871";"GM0432";"2009JJ00";"11289";"11386"
"126884";"GM0432";"2010JJ00";"11386";"11420"
"126897";"GM0432";"2011JJ00";"11420";"11393"
"126910";"GM0432";"2012JJ00";"11393";"11379"
"126923";"GM0432";"2013JJ00";"11379";"11368"
"126936";"GM0432";"2014JJ00";"11368";"11301"
"126949";"GM0432";"2015JJ00";"11301";"11336"
"126962";"GM0432";"2016JJ00";"11336";"11420"
"126975";"GM0432";"2017JJ00";"11420";"11526"
"126988";"GM0432";"2018JJ00";"11526";"11779"
"127001";"GM0432";"2019JJ00";"11779";"11836"
"127014";"GM0432";"2020JJ00";"11836";"12009"
"127027";"GM0432";"2021JJ00";"12009";"12074"
"127040";"GM0432";"2022JJ00";"12074";"12180"
"127053";"GM0432";"2023JJ00";"12180";"12199"
"127066";"GM0432";"2024JJ00";"12199";"12491"
"127084";"GM0086";"2002JJ00";"28828";"29000"
"127097";"GM0086";"2003JJ00";"29000";"29436"
"127110";"GM0086";"2004JJ00";"29436";"29472"
"127123";"GM0086";"2005JJ00";"29472";"29565"
"127136";"GM0086";"2006JJ00";"29565";"29583"
"127149";"GM0086";"2007JJ00";"29583";"29703"
"127162";"GM0086";"2008JJ00";"29703";"29777"
"127175";"GM0086";"2009JJ00";"29777";"30039"
"127188";"GM0086";"2010JJ00";"30039";"29991"
"127201";"GM0086";"2011JJ00";"29991";"29952"
"127214";"GM0086";"2012JJ00";"29952";"29896"
"127227";"GM0086";"2013JJ00";"29896";"29863"
"127240";"GM0086";"2014JJ00";"29863";"29859"
"127253";"GM0086";"2015JJ00";"29859";"29830"
"127266";"GM0086";"2016JJ00";"29830";"29718"
"127279";"GM0086";"2017JJ00";"29718";"29753"
"127292";"GM0086";"2018JJ00";"29753";"29723"
"127305";"GM0086";"2019JJ00";"29723";"29733"
"127318";"GM0086";"2020JJ00";"29733";"29812"
"127331";"GM0086";"2021JJ00";"29812";"29791"
"127344";"GM0086";"2022JJ00";"29791";"30054"
"127357";"GM0086";"2023JJ00";"30054";"30059"
"127370";"GM0086";"2024JJ00";"30059";"30012"
"127388";"GM0828";"2002JJ00";"67383";"67646"
"127401";"GM0828";"2003JJ00";"76184";"76307"
"127414";"GM0828";"2004JJ00";"76307";"76300"
"127427";"GM0828";"2005JJ00";"76300";"76416"
"127440";"GM0828";"2006JJ00";"76416";"76652"
"127453";"GM0828";"2007JJ00";"76652";"76732"
"127466";"GM0828";"2008JJ00";"76732";"77097"
"127479";"GM0828";"2009JJ00";"77097";"77392"
"127492";"GM0828";"2010JJ00";"77392";"77516"
"127505";"GM0828";"2011JJ00";"84201";"84639"
"127518";"GM0828";"2012JJ00";"84639";"84861"
"127531";"GM0828";"2013JJ00";"84861";"84954"
"127544";"GM0828";"2014JJ00";"84954";"85170"
"127557";"GM0828";"2015JJ00";"89799";"90003"
"127570";"GM0828";"2016JJ00";"90003";"90376"
"127583";"GM0828";"2017JJ00";"90376";"90951"
"127596";"GM0828";"2018JJ00";"90951";"91451"
"127609";"GM0828";"2019JJ00";"91451";"91915"
"127622";"GM0828";"2020JJ00";"91915";"92526"
"127635";"GM0828";"2021JJ00";"92526";"93307"
"127648";"GM0828";"2022JJ00";"93307";"94437"
"127661";"GM0828";"2023JJ00";"94437";"94634"
"127674";"GM0828";"2024JJ00";"94634";"95239"
"127692";"GM0584";"2002JJ00";"22597";"23163"
